232 223 237 246
272 265 288 300
240 232 246 255
265 259 275 288
249 240 255 264
259 249 264 275
348 324 322 351
201 207 220 211
378 348 351 383
207 212 231 220
404 378 383 410
212 221 245 231
423 404 410 429
221 235 267 245
436 423 429 442
235 248 293 267
449 436 442 452
388 391 373 366
488 493 490 483
391 393 368 373
486 488 483 478
393 398 356 368
479 486 478 469
398 403 353 356
471 479 469 461
403 409 362 353
465 471 461 454
409 414 361 362
458 465 454 443
414 420 385 361
450 458 443 437
420 427 407 385
444 450 437 432
427 433 417 407
439 444 432 425
433 439 425 417
248 270 311 293
332 366 373 368
332 368 356 304
304 356 353 270
270 353 362 311
311 362 361 293
460 449 452 462
484 477 475 483
477 460 462 475
478 483 475 473
211 220 238 224
220 231 252 238
237 224 238 251
246 237 251 266
255 246 266 277
264 255 277 282
275 264 282 305
288 275 305 316
300 288 316 325
322 318 345 351
310 300 325 336
318 310 336 345
231 245 274 252
245 267 315 274
267 293 361 315
383 351 345 384
410 383 384 416
429 410 416 435
442 429 435 448
452 442 448 456
462 452 456 467
475 462 467 473
469 478 473 467
469 467 456 461
461 456 448 454
454 448 435 443
361 385 344 315
385 407 371 344
407 417 389 371
417 425 405 389
425 432 413 405
432 437 418 413
437 443 419 418
443 435 416 419
345 336 364 384
251 238 252 273
266 251 273 296
277 266 296 317
252 274 309 273
274 315 344 309
344 371 333 309
309 333 296 273
371 389 355 333
389 405 375 355
405 413 386 375
413 418 395 386
418 419 396 395
419 416 384 396
336 325 347 364
325 316 339 347
316 305 330 339
296 333 355 317
305 317 343 330
317 355 375 343
330 343 365 339
384 364 377 396
364 347 372 377
372 395 396 377
347 339 365 372
395 372 365 386
365 343 375 386
317 305 282 277
491 484 483 490
491 490 493 494

